Year,GeoTypeName,Borough,Geography,Geography ID,Indicator Name,10th Percentile (ppb),90th Percentile (ppb),Mean (ppb),Notes 10th Percentile,Notes 90th Percentile,Notes Mean
Winter 2008-09,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Sulfur Dioxide (SO2),10.9,14.9,12.7,,,
Winter 2009-10,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Sulfur Dioxide (SO2),7.1,9.6,8.2,,,
Winter 2010-11,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Sulfur Dioxide (SO2),9.1,12.3,10.5,,,
Winter 2011-12,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Sulfur Dioxide (SO2),5.9,8,6.8,,,
Winter 2012-13,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Sulfur Dioxide (SO2),4,5.2,4.5,,,
Winter 2013-14,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Sulfur Dioxide (SO2),3.2,4.4,3.8,,,
Winter 2014-15,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Sulfur Dioxide (SO2),1.4,2.1,1.8,,,
Winter 2015-16,Neighborhood (Community District),Bronx, Fordham and University Heights (CD5),205,Sulfur Dioxide (SO2),0.5,0.7,0.6,,,
Winter 2008-09,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Sulfur Dioxide (SO2),4,4.7,4.4,,,
Winter 2009-10,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Sulfur Dioxide (SO2),2.6,3.1,2.9,,,
Winter 2010-11,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Sulfur Dioxide (SO2),3.4,3.9,3.7,,,
Winter 2011-12,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Sulfur Dioxide (SO2),1.8,2,1.9,,,
Winter 2012-13,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Sulfur Dioxide (SO2),0.9,1.1,1,,,
Winter 2013-14,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Sulfur Dioxide (SO2),1.2,1.3,1.2,,,
Winter 2014-15,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Sulfur Dioxide (SO2),0.5,0.5,0.5,,,
Winter 2015-16,Neighborhood (Community District),Brooklyn, Fort Greene and Brooklyn Heights (CD2),302,Sulfur Dioxide (SO2),0.2,0.2,0.2,,,
Winter 2008-09,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Sulfur Dioxide (SO2),3.8,5,4.3,,,
Winter 2009-10,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Sulfur Dioxide (SO2),2.7,3.4,3,,,
Winter 2010-11,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Sulfur Dioxide (SO2),3.3,4.3,3.7,,,
Winter 2011-12,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Sulfur Dioxide (SO2),1.7,2.2,2,,,
Winter 2012-13,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Sulfur Dioxide (SO2),1.1,1.3,1.2,,,
Winter 2013-14,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Sulfur Dioxide (SO2),1.3,1.5,1.4,,,
Winter 2014-15,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Sulfur Dioxide (SO2),0.5,0.6,0.6,,,
Winter 2015-16,Neighborhood (Community District),Brooklyn, Greenpoint and Williamsburg (CD1),301,Sulfur Dioxide (SO2),0.2,0.2,0.2,,,
Winter 2008-09,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Sulfur Dioxide (SO2),6,11.9,8.7,,,
Winter 2009-10,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Sulfur Dioxide (SO2),3.9,7.9,5.7,,,
Winter 2010-11,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Sulfur Dioxide (SO2),5,10,7.3,,,
Winter 2011-12,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Sulfur Dioxide (SO2),3,5.9,4.3,,,
Winter 2012-13,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Sulfur Dioxide (SO2),1.6,3.3,2.4,,,
Winter 2013-14,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Sulfur Dioxide (SO2),1.9,3.8,2.7,,,
Winter 2014-15,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Sulfur Dioxide (SO2),0.8,1.5,1.1,,,
Winter 2015-16,Neighborhood (Community District),Manhattan, Greenwich Village and Soho (CD2),102,Sulfur Dioxide (SO2),0.3,0.5,0.4,,,
Winter 2008-09,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Sulfur Dioxide (SO2),7.5,12.6,10.4,,,
Winter 2009-10,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Sulfur Dioxide (SO2),5.1,8.3,6.9,,,
Winter 2010-11,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Sulfur Dioxide (SO2),6.4,10.6,8.8,,,
Winter 2011-12,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Sulfur Dioxide (SO2),4,6.7,5.5,,,
Winter 2012-13,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Sulfur Dioxide (SO2),2.8,4.7,3.9,,,
Winter 2013-14,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Sulfur Dioxide (SO2),2.3,3.8,3.2,,,
Winter 2014-15,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Sulfur Dioxide (SO2),1,1.6,1.4,,,
Winter 2015-16,Neighborhood (Community District),Bronx, Highbridge and Concourse (CD4),204,Sulfur Dioxide (SO2),0.3,0.5,0.5,,,
Winter 2008-09,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Sulfur Dioxide (SO2),3.5,4.5,4,,,
Winter 2009-10,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Sulfur Dioxide (SO2),2.4,3.2,2.8,,,
Winter 2010-11,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Sulfur Dioxide (SO2),3,4,3.4,,,
Winter 2011-12,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Sulfur Dioxide (SO2),1.5,1.9,1.7,,,
Winter 2012-13,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Sulfur Dioxide (SO2),0.7,1.1,0.9,,,
Winter 2013-14,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Sulfur Dioxide (SO2),1.4,1.8,1.5,,,
Winter 2014-15,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Sulfur Dioxide (SO2),0.5,0.6,0.5,,,
Winter 2015-16,Neighborhood (Community District),Queens, Hillcrest and Fresh Meadows (CD8),408,Sulfur Dioxide (SO2),0.2,0.3,0.3,,,
Winter 2008-09,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Sulfur Dioxide (SO2),4,6.5,5.1,,,
Winter 2009-10,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Sulfur Dioxide (SO2),2.7,4.3,3.5,,,
Winter 2010-11,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Sulfur Dioxide (SO2),3.4,5.5,4.4,,,
Winter 2011-12,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Sulfur Dioxide (SO2),1.9,3.3,2.5,,,
Winter 2012-13,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Sulfur Dioxide (SO2),1.3,2.2,1.7,,,
Winter 2013-14,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Sulfur Dioxide (SO2),1.6,2.2,1.8,,,
Winter 2014-15,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Sulfur Dioxide (SO2),0.7,1,0.8,,,
Winter 2015-16,Neighborhood (Community District),Bronx, Hunts Point and Longwood (CD2),202,Sulfur Dioxide (SO2),0.2,0.3,0.3,,,
Winter 2008-09,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Sulfur Dioxide (SO2),4.4,8.5,6.1,,,
Winter 2009-10,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Sulfur Dioxide (SO2),3.1,6.1,4.3,,,
Winter 2010-11,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Sulfur Dioxide (SO2),3.9,7.6,5.4,,,
Winter 2011-12,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Sulfur Dioxide (SO2),2,3.9,2.8,,,
Winter 2012-13,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Sulfur Dioxide (SO2),1.4,2.4,1.8,,,
Winter 2013-14,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Sulfur Dioxide (SO2),1.8,3,2.3,,,
Winter 2014-15,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Sulfur Dioxide (SO2),0.7,1.1,0.9,,,
Winter 2015-16,Neighborhood (Community District),Queens, Jackson Heights (CD3),403,Sulfur Dioxide (SO2),0.2,0.4,0.3,,,
Winter 2008-09,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Sulfur Dioxide (SO2),3.1,3.9,3.4,,,
Winter 2009-10,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Sulfur Dioxide (SO2),2.3,2.8,2.5,,,
Winter 2010-11,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Sulfur Dioxide (SO2),2.5,3.3,2.9,,,
Winter 2011-12,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Sulfur Dioxide (SO2),1.3,1.6,1.4,,,
Winter 2012-13,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Sulfur Dioxide (SO2),0.6,0.9,0.7,,,
Winter 2013-14,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Sulfur Dioxide (SO2),1,1.4,1.2,,,
Winter 2014-15,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Sulfur Dioxide (SO2),0.4,0.5,0.4,,,
Winter 2015-16,Neighborhood (Community District),Queens, Jamaica and Hollis (CD12),412,Sulfur Dioxide (SO2),0.2,0.3,0.3,,,
Winter 2008-09,Neighborhood (Community District),Queens, Kew Gardens and Woodhaven (CD9),409,Sulfur Dioxide (SO2),4,4.6,4.2,,,
Winter 2009-10,Neighborhood (Community District),Queens, Kew Gardens and Woodhaven (CD9),409,Sulfur Dioxide (SO2),2.9,3.3,3.1,,,
Winter 2010-11,Neighborhood (Community District),Queens, Kew Gardens and Woodhaven (CD9),409,Sulfur Dioxide (SO2),3.5,4,3.7,,,
Winter 2011-12,Neighborhood (Community District),Queens, Kew Gardens and Woodhaven (CD9),409,Sulfur Dioxide (SO2),1.6,1.9,1.8,,,
Winter 2012-13,Neighborhood (Community District),Queens, Kew Gardens and Woodhaven (CD9),409,Sulfur Dioxide (SO2),1,1.1,1.1,,,
Winter 2013-14,Neighborhood (Community District),Queens, Kew Gardens and Woodhaven (CD9),409,Sulfur Dioxide (SO2),1.3,1.6,1.4,,,
Winter 2014-15,Neighborhood (Community District),Queens, Kew Gardens and Woodhaven (CD9),409,Sulfur Dioxide (SO2),0.5,0.6,0.5,,,
Winter 2015-16,Neighborhood (Community District),Queens, Kew Gardens and Woodhaven (CD9),409,Sulfur Dioxide (SO2),0.2,0.3,0.2,,,
Winter 2008-09,Neighborhood (Community District),Bronx, Kingsbridge Heights and Bedford (CD7),207,Sulfur Dioxide (SO2),9.1,14.6,11.8,,,
Winter 2009-10,Neighborhood (Community District),Bronx, Kingsbridge Heights and Bedford (CD7),207,Sulfur Dioxide (SO2),5.7,9.4,7.5,,,
Winter 2010-11,Neighborhood (Community District),Bronx, Kingsbridge Heights and Bedford (CD7),207,Sulfur Dioxide (SO2),7.3,12,9.5,,,
Winter 2011-12,Neighborhood (Community District),Bronx, Kingsbridge Heights and Bedford (CD7),207,Sulfur Dioxide (SO2),4.8,7.8,6.3,,,
Winter 2012-13,Neighborhood (Community District),Bronx, Kingsbridge Heights and Bedford (CD7),207,Sulfur Dioxide (SO2),3,5,4,,,
Winter 2013-14,Neighborhood (Community District),Bronx, Kingsbridge Heights and Bedford (CD7),207,Sulfur Dioxide (SO2),2.6,4.1,3.3,,,
Winter 2014-15,Neighborhood (Community District),Bronx, Kingsbridge Heights and Bedford (CD7),207,Sulfur Dioxide (SO2),1.5,2.1,1.8,,,
Winter 2015-16,Neighborhood (Community District),Bronx, Kingsbridge Heights and Bedford (CD7),207,Sulfur Dioxide (SO2),0.5,0.7,0.6,,,
Winter 2008-09,Neighborhood (Community District),Queens, Long Island City and Astoria (CD1),401,Sulfur Dioxide (SO2),4.1,6.2,5,,,
Winter 2009-10,Neighborhood (Community District),Queens, Long Island City and Astoria (CD1),401,Sulfur Dioxide (SO2),2.8,4.4,3.6,,,
Winter 2010-11,Neighborhood (Community District),Queens, Long Island City and Astoria (CD1),401,Sulfur Dioxide (SO2),3.6,5.5,4.5,,,
Winter 2011-12,Neighborhood (Community District),Queens, Long Island City and Astoria (CD1),401,Sulfur Dioxide (SO2),2,3,2.5,,,
Winter 2012-13,Neighborhood (Community District),Queens, Long Island City and Astoria (CD1),401,Sulfur Dioxide (SO2),1.4,2.1,1.7,,,
Winter 2013-14,Neighborhood (Community District),Queens, Long Island City and Astoria (CD1),401,Sulfur Dioxide (SO2),1.6,2.3,1.9,,,
Winter 2014-15,Neighborhood (Community District),Queens, Long Island City and Astoria (CD1),401,Sulfur Dioxide (SO2),0.7,1,0.8,,,
Winter 2015-16,Neighborhood (Community District),Queens, Long Island City and Astoria (CD1),401,Sulfur Dioxide (SO2),0.2,0.3,0.2,,,
Winter 2008-09,Neighborhood (Community District),Manhattan, Lower East Side and Chinatown (CD3),103,Sulfur Dioxide (SO2),5.2,9.7,7,,,
Winter 2009-10,Neighborhood (Community District),Manhattan, Lower East Side and Chinatown (CD3),103,Sulfur Dioxide (SO2),3.4,6.5,4.6,,,
Winter 2010-11,Neighborhood (Community District),Manhattan, Lower East Side and Chinatown (CD3),103,Sulfur Dioxide (SO2),4.3,8.2,5.9,,,
Winter 2011-12,Neighborhood (Community District),Manhattan, Lower East Side and Chinatown (CD3),103,Sulfur Dioxide (SO2),2.4,4.7,3.3,,,
Winter 2012-13,Neighborhood (Community District),Manhattan, Lower East Side and Chinatown (CD3),103,Sulfur Dioxide (SO2),1.3,2.6,1.8,,,
Winter 2013-14,Neighborhood (Community District),Manhattan, Lower East Side and Chinatown (CD3),103,Sulfur Dioxide (SO2),1.6,3,2.2,,,
Winter 2014-15,Neighborhood (Community District),Manhattan, Lower East Side and Chinatown (CD3),103,Sulfur Dioxide (SO2),0.6,1.2,0.9,,,
Winter 2015-16,Neighborhood (Community District),Manhattan, Lower East Side and Chinatown (CD3),103,Sulfur Dioxide (SO2),0.2,0.4,0.3,,,
Winter 2008-09,Neighborhood (Community District),Manhattan, Midtown (CD5),105,Sulfur Dioxide (SO2),8.4,12.9,10.3,,,
Winter 2009-10,Neighborhood (Community District),Manhattan, Midtown (CD5),105,Sulfur Dioxide (SO2),5.8,8.7,7,,,
Winter 2010-11,Neighborhood (Community District),Manhattan, Midtown (CD5),105,Sulfur Dioxide (SO2),7.2,10.9,8.8,,,
Winter 2011-12,Neighborhood (Community District),Manhattan, Midtown (CD5),105,Sulfur Dioxide (SO2),4.4,6.5,5.3,,,
Winter 2012-13,Neighborhood (Community District),Manhattan, Midtown (CD5),105,Sulfur Dioxide (SO2),2.6,3.8,3.2,,,
Winter 2013-14,Neighborhood (Community District),Manhattan, Midtown (CD5),105,Sulfur Dioxide (SO2),2.7,4.2,3.3,,,
Winter 2014-15,Neighborhood (Community District),Manhattan, Midtown (CD5),105,Sulfur Dioxide (SO2),1.1,1.7,1.4,,,
Winter 2015-16,Neighborhood (Community District),Manhattan, Midtown (CD5),105,Sulfur Dioxide (SO2),0.4,0.5,0.4,,,
Winter 2008-09,Neighborhood (Community District),Manhattan, Morningside Heights and Hamilton Heights (CD9),109,Sulfur Dioxide (SO2),7.8,10.7,9.3,,,
Winter 2009-10,Neighborhood (Community District),Manhattan, Morningside Heights and Hamilton Heights (CD9),109,Sulfur Dioxide (SO2),5.3,7.2,6.3,,,
Winter 2010-11,Neighborhood (Community District),Manhattan, Morningside Heights and Hamilton Heights (CD9),109,Sulfur Dioxide (SO2),6.7,9.1,7.9,,,
Winter 2011-12,Neighborhood (Community District),Manhattan, Morningside Heights and Hamilton Heights (CD9),109,Sulfur Dioxide (SO2),4.3,5.8,5.1,,,
Winter 2012-13,Neighborhood (Community District),Manhattan, Morningside Heights and Hamilton Heights (CD9),109,Sulfur Dioxide (SO2),2.9,4.2,3.5,,,
Winter 2013-14,Neighborhood (Community District),Manhattan, Morningside Heights and Hamilton Heights (CD9),109,Sulfur Dioxide (SO2),2.3,3.4,2.9,,,
Winter 2014-15,Neighborhood (Community District),Manhattan, Morningside Heights and Hamilton Heights (CD9),109,Sulfur Dioxide (SO2),1,1.4,1.2,,,
Winter 2015-16,Neighborhood (Community District),Manhattan, Morningside Heights and Hamilton Heights (CD9),109,Sulfur Dioxide (SO2),0.3,0.5,0.4,,,
Winter 2008-09,Neighborhood (Community District),Bronx, Morris Park and Bronxdale (CD11),211,Sulfur Dioxide (SO2),4.8,7.3,5.9,,,
Winter 2009-10,Neighborhood (Community District),Bronx, Morris Park and Bronxdale (CD11),211,Sulfur Dioxide (SO2),3,4.7,3.8,,,
Winter 2010-11,Neighborhood (Community District),Bronx, Morris Park and Bronxdale (CD11),211,Sulfur Dioxide (SO2),3.9,6,4.8,,,
Winter 2011-12,Neighborhood (Community District),Bronx, Morris Park and Bronxdale (CD11),211,Sulfur Dioxide (SO2),2.4,3.8,3,,,
Winter 2012-13,Neighborhood (Community District),Bronx, Morris Park and Bronxdale (CD11),211,Sulfur Dioxide (SO2),1.4,2.3,1.8,,,
Winter 2013-14,Neighborhood (Community District),Bronx, Morris Park and Bronxdale (CD11),211,Sulfur Dioxide (SO2),1.6,2.3,1.9,,,
Winter 2014-15,Neighborhood (Community District),Bronx, Morris Park and Bronxdale (CD11),211,Sulfur Dioxide (SO2),1,1.3,1.1,,,
Winter 2015-16,Neighborhood (Community District),Bronx, Morris Park and Bronxdale (CD11),211,Sulfur Dioxide (SO2),0.3,0.4,0.3,,,
Winter 2008-09,Neighborhood (Community District),Bronx, Morrisania and Crotona (CD3),203,Sulfur Dioxide (SO2),6.2,8.6,7,,,
Winter 2009-10,Neighborhood (Community District),Bronx, Morrisania and Crotona (CD3),203,Sulfur Dioxide (SO2),4.1,5.7,4.7,,,
Winter 2010-11,Neighborhood (Community District),Bronx, Morrisania and Crotona (CD3),203,Sulfur Dioxide (SO2),5.3,7.3,6,,,
Winter 2011-12,Neighborhood (Community District),Bronx, Morrisania and Crotona (CD3),203,Sulfur Dioxide (SO2),3.2,4.5,3.6,,,
Winter 2012-13,Neighborhood (Community District),Bronx, Morrisania and Crotona (CD3),203,Sulfur Dioxide (SO2),2.1,3.1,2.4,,,
Winter 2013-14,Neighborhood (Community District),Bronx, Morrisania and Crotona (CD3),203,Sulfur Dioxide (SO2),2,2.7,2.2,,,
Winter 2014-15,Neighborhood (Community District),Bronx, Morrisania and Crotona (CD3),203,Sulfur Dioxide (SO2),0.9,1.2,1,,,
Winter 2015-16,Neighborhood (Community District),Bronx, Morrisania and Crotona (CD3),203,Sulfur Dioxide (SO2),0.3,0.4,0.3,,,
Winter 2008-09,Neighborhood (Community District),Bronx, Mott Haven and Melrose (CD1),201,Sulfur Dioxide (SO2),4.6,6.5,5.7,,,
Winter 2009-10,Neighborhood (Community District),Bronx, Mott Haven and Melrose (CD1),201,Sulfur Dioxide (SO2),3.2,4.4,3.9,,,
Winter 2010-11,Neighborhood (Community District),Bronx, Mott Haven and Melrose (CD1),201,Sulfur Dioxide (SO2),4,5.6,4.9,,,
Winter 2011-12,Neighborhood (Community District),Bronx, Mott Haven and Melrose (CD1),201,Sulfur Dioxide (SO2),2.3,3.4,3,,,
Winter 2012-13,Neighborhood (Community District),Bronx, Mott Haven and Melrose (CD1),201,Sulfur Dioxide (SO2),1.6,2.3,2.1,,,
Winter 2013-14,Neighborhood (Community District),Bronx, Mott Haven and Melrose (CD1),201,Sulfur Dioxide (SO2),1.7,2.2,2,,,
Winter 2014-15,Neighborhood (Community District),Bronx, Mott Haven and Melrose (CD1),201,Sulfur Dioxide (SO2),0.7,0.9,0.9,,,
Winter 2015-16,Neighborhood (Community District),Bronx, Mott Haven and Melrose (CD1),201,Sulfur Dioxide (SO2),0.2,0.3,0.3,,,
Winter 2008-09,Neighborhood (Community District),Brooklyn, Park Slope and Carroll Gardens (CD6),306,Sulfur Dioxide (SO2),3.3,4.4,3.9,,,
Winter 2009-10,Neighborhood (Community District),Brooklyn, Park Slope and Carroll Gardens (CD6),306,Sulfur Dioxide (SO2),2,2.8,2.5,,,
Winter 2010-11,Neighborhood (Community District),Brooklyn, Park Slope and Carroll Gardens (CD6),306,Sulfur Dioxide (SO2),2.7,3.6,3.2,,,
Winter 2011-12,Neighborhood (Community District),Brooklyn, Park Slope and Carroll Gardens (CD6),306,Sulfur Dioxide (SO2),1.4,1.9,1.6,,,
Winter 2012-13,Neighborhood (Community District),Brooklyn, Park Slope and Carroll Gardens (CD6),306,Sulfur Dioxide (SO2),0.7,1,0.8,,,
Winter 2013-14,Neighborhood (Community District),Brooklyn, Park Slope and Carroll Gardens (CD6),306,Sulfur Dioxide (SO2),1,1.2,1.1,,,
Winter 2014-15,Neighborhood (Community District),Brooklyn, Park Slope and Carroll Gardens (CD6),306,Sulfur Dioxide (SO2),0.4,0.5,0.4,,,
Winter 2015-16,Neighborhood (Community District),Brooklyn, Park Slope and Carroll Gardens (CD6),306,Sulfur Dioxide (SO2),0.2,0.2,0.2,,,
Winter 2008-09,Neighborhood (Community District),Bronx, Parkchester and Soundview (CD9),209,Sulfur Dioxide (SO2),4.4,7.3,5.9,,,
Winter 2009-10,Neighborhood (Community District),Bronx, Parkchester and Soundview (CD9),209,Sulfur Dioxide (SO2),2.9,4.8,3.9,,,
Winter 2010-11,Neighborhood (Community District),Bronx, Parkchester and Soundview (CD9),209,Sulfur Dioxide (SO2),3.8,6.1,4.9,,,
Winter 2011-12,Neighborhood (Community District),Bronx, Parkchester and Soundview (CD9),209,Sulfur Dioxide (SO2),2.1,3.6,2.9,,,
