Year,GeoTypeName,Borough,Geography,Geography ID,Indicator Name,10th Percentile (ppb),90th Percentile (ppb),Mean (ppb),Notes 10th Percentile,Notes 90th Percentile,Notes Mean
Winter 2012-13,Neighborhood (Community District),Bronx, Parkchester and Soundview (CD9),209,Sulfur Dioxide (SO2),1.3,2.4,1.9,,,
Winter 2013-14,Neighborhood (Community District),Bronx, Parkchester and Soundview (CD9),209,Sulfur Dioxide (SO2),1.7,2.4,2.1,,,
Winter 2014-15,Neighborhood (Community District),Bronx, Parkchester and Soundview (CD9),209,Sulfur Dioxide (SO2),0.8,1.2,1,,,
Winter 2015-16,Neighborhood (Community District),Bronx, Parkchester and Soundview (CD9),209,Sulfur Dioxide (SO2),0.2,0.4,0.3,,,
Winter 2008-09,Neighborhood (Community District),Queens, Queens Village (CD13),413,Sulfur Dioxide (SO2),2.7,3.5,3.1,,,
Winter 2009-10,Neighborhood (Community District),Queens, Queens Village (CD13),413,Sulfur Dioxide (SO2),2,2.4,2.2,,,
Winter 2010-11,Neighborhood (Community District),Queens, Queens Village (CD13),413,Sulfur Dioxide (SO2),2.2,2.9,2.5,,,
Winter 2011-12,Neighborhood (Community District),Queens, Queens Village (CD13),413,Sulfur Dioxide (SO2),1.1,1.5,1.3,,,
Winter 2012-13,Neighborhood (Community District),Queens, Queens Village (CD13),413,Sulfur Dioxide (SO2),0.5,0.7,0.6,,,
Winter 2013-14,Neighborhood (Community District),Queens, Queens Village (CD13),413,Sulfur Dioxide (SO2),0.9,1.4,1.1,,,
Winter 2014-15,Neighborhood (Community District),Queens, Queens Village (CD13),413,Sulfur Dioxide (SO2),0.3,0.5,0.4,,,
Winter 2015-16,Neighborhood (Community District),Queens, Queens Village (CD13),413,Sulfur Dioxide (SO2),0.2,0.3,0.3,,,
Winter 2008-09,Neighborhood (Community District),Queens, Rego Park and Forest Hills (CD6),406,Sulfur Dioxide (SO2),3.9,6.9,5.3,,,
Winter 2009-10,Neighborhood (Community District),Queens, Rego Park and Forest Hills (CD6),406,Sulfur Dioxide (SO2),2.8,4.9,3.8,,,
Winter 2010-11,Neighborhood (Community District),Queens, Rego Park and Forest Hills (CD6),406,Sulfur Dioxide (SO2),3.5,6.1,4.7,,,
Winter 2011-12,Neighborhood (Community District),Queens, Rego Park and Forest Hills (CD6),406,Sulfur Dioxide (SO2),1.6,3,2.3,,,
Winter 2012-13,Neighborhood (Community District),Queens, Rego Park and Forest Hills (CD6),406,Sulfur Dioxide (SO2),1.1,1.7,1.3,,,
Winter 2013-14,Neighborhood (Community District),Queens, Rego Park and Forest Hills (CD6),406,Sulfur Dioxide (SO2),1.4,2.2,1.8,,,
Winter 2014-15,Neighborhood (Community District),Queens, Rego Park and Forest Hills (CD6),406,Sulfur Dioxide (SO2),0.5,0.8,0.7,,,
Winter 2015-16,Neighborhood (Community District),Queens, Rego Park and Forest Hills (CD6),406,Sulfur Dioxide (SO2),0.2,0.3,0.3,,,
Winter 2008-09,Neighborhood (Community District),Queens, Ridgewood and Maspeth (CD5),405,Sulfur Dioxide (SO2),3.6,4.7,4.1,,,
Winter 2009-10,Neighborhood (Community District),Queens, Ridgewood and Maspeth (CD5),405,Sulfur Dioxide (SO2),2.6,3.4,2.9,,,
Winter 2010-11,Neighborhood (Community District),Queens, Ridgewood and Maspeth (CD5),405,Sulfur Dioxide (SO2),3.2,4.1,3.6,,,
Winter 2011-12,Neighborhood (Community District),Queens, Ridgewood and Maspeth (CD5),405,Sulfur Dioxide (SO2),1.5,2,1.8,,,
Winter 2012-13,Neighborhood (Community District),Queens, Ridgewood and Maspeth (CD5),405,Sulfur Dioxide (SO2),1,1.3,1.1,,,
Winter 2013-14,Neighborhood (Community District),Queens, Ridgewood and Maspeth (CD5),405,Sulfur Dioxide (SO2),1.2,1.6,1.4,,,
Winter 2014-15,Neighborhood (Community District),Queens, Ridgewood and Maspeth (CD5),405,Sulfur Dioxide (SO2),0.5,0.6,0.6,,,
Winter 2015-16,Neighborhood (Community District),Queens, Ridgewood and Maspeth (CD5),405,Sulfur Dioxide (SO2),0.2,0.2,0.2,,,
Winter 2008-09,Neighborhood (Community District),Bronx, Riverdale and Fieldston (CD8),208,Sulfur Dioxide (SO2),4.9,9.1,6.7,,,
Winter 2009-10,Neighborhood (Community District),Bronx, Riverdale and Fieldston (CD8),208,Sulfur Dioxide (SO2),3.1,5.8,4.2,,,
Winter 2010-11,Neighborhood (Community District),Bronx, Riverdale and Fieldston (CD8),208,Sulfur Dioxide (SO2),3.9,7.4,5.4,,,
Winter 2011-12,Neighborhood (Community District),Bronx, Riverdale and Fieldston (CD8),208,Sulfur Dioxide (SO2),2.8,5,3.8,,,
Winter 2012-13,Neighborhood (Community District),Bronx, Riverdale and Fieldston (CD8),208,Sulfur Dioxide (SO2),1.6,3.2,2.3,,,
Winter 2013-14,Neighborhood (Community District),Bronx, Riverdale and Fieldston (CD8),208,Sulfur Dioxide (SO2),1.3,2.4,1.7,,,
Winter 2014-15,Neighborhood (Community District),Bronx, Riverdale and Fieldston (CD8),208,Sulfur Dioxide (SO2),0.8,1.3,1,,,
Winter 2015-16,Neighborhood (Community District),Bronx, Riverdale and Fieldston (CD8),208,Sulfur Dioxide (SO2),0.2,0.4,0.3,,,
Winter 2008-09,Neighborhood (Community District),Queens, Rockaway and Broad Channel (CD14),414,Sulfur Dioxide (SO2),2.2,2.6,2.4,,,
Winter 2009-10,Neighborhood (Community District),Queens, Rockaway and Broad Channel (CD14),414,Sulfur Dioxide (SO2),1.6,2.1,1.9,,,
Winter 2010-11,Neighborhood (Community District),Queens, Rockaway and Broad Channel (CD14),414,Sulfur Dioxide (SO2),1.7,2.1,1.9,,,
Winter 2011-12,Neighborhood (Community District),Queens, Rockaway and Broad Channel (CD14),414,Sulfur Dioxide (SO2),0.8,1,0.9,,,
Winter 2012-13,Neighborhood (Community District),Queens, Rockaway and Broad Channel (CD14),414,Sulfur Dioxide (SO2),0.5,0.5,0.5,,,
Winter 2013-14,Neighborhood (Community District),Queens, Rockaway and Broad Channel (CD14),414,Sulfur Dioxide (SO2),0.6,0.7,0.6,,,
Winter 2014-15,Neighborhood (Community District),Queens, Rockaway and Broad Channel (CD14),414,Sulfur Dioxide (SO2),0.3,0.3,0.3,,,
Winter 2015-16,Neighborhood (Community District),Queens, Rockaway and Broad Channel (CD14),414,Sulfur Dioxide (SO2),0.2,0.2,0.2,,,
Winter 2008-09,Neighborhood (Community District),Brooklyn, Sheepshead Bay (CD15),315,Sulfur Dioxide (SO2),2.6,3.8,3.3,,,
Winter 2009-10,Neighborhood (Community District),Brooklyn, Sheepshead Bay (CD15),315,Sulfur Dioxide (SO2),1.9,2.6,2.3,,,
Winter 2010-11,Neighborhood (Community District),Brooklyn, Sheepshead Bay (CD15),315,Sulfur Dioxide (SO2),2.1,3,2.7,,,
Winter 2011-12,Neighborhood (Community District),Brooklyn, Sheepshead Bay (CD15),315,Sulfur Dioxide (SO2),0.9,1.4,1.2,,,
Winter 2012-13,Neighborhood (Community District),Brooklyn, Sheepshead Bay (CD15),315,Sulfur Dioxide (SO2),0.6,0.8,0.7,,,
Winter 2013-14,Neighborhood (Community District),Brooklyn, Sheepshead Bay (CD15),315,Sulfur Dioxide (SO2),0.7,1,0.8,,,
Winter 2014-15,Neighborhood (Community District),Brooklyn, Sheepshead Bay (CD15),315,Sulfur Dioxide (SO2),0.4,0.5,0.4,,,
Winter 2015-16,Neighborhood (Community District),Brooklyn, Sheepshead Bay (CD15),315,Sulfur Dioxide (SO2),0.2,0.2,0.2,,,
Winter 2008-09,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Sulfur Dioxide (SO2),2,2.4,2.2,,,
Winter 2009-10,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Sulfur Dioxide (SO2),1.1,1.4,1.2,,,
Winter 2010-11,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Sulfur Dioxide (SO2),1.7,2,1.8,,,
Winter 2011-12,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Sulfur Dioxide (SO2),0.8,0.9,0.8,,,
Winter 2012-13,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Sulfur Dioxide (SO2),0.4,0.5,0.4,,,
Winter 2013-14,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Sulfur Dioxide (SO2),0.8,0.9,0.9,,,
Winter 2014-15,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Sulfur Dioxide (SO2),0.3,0.3,0.3,,,
Winter 2015-16,Neighborhood (Community District),Staten Island, South Beach and Willowbrook (CD2),502,Sulfur Dioxide (SO2),0.1,0.1,0.1,,,
Winter 2008-09,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Sulfur Dioxide (SO2),4.6,5.3,5,,,
Winter 2009-10,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Sulfur Dioxide (SO2),3.1,3.5,3.4,,,
Winter 2010-11,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Sulfur Dioxide (SO2),3.9,4.4,4.2,,,
Winter 2011-12,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Sulfur Dioxide (SO2),1.8,2.1,2,,,
Winter 2012-13,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Sulfur Dioxide (SO2),1,1.2,1.1,,,
Winter 2013-14,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Sulfur Dioxide (SO2),1.2,1.3,1.3,,,
Winter 2014-15,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Sulfur Dioxide (SO2),0.5,0.6,0.5,,,
Winter 2015-16,Neighborhood (Community District),Brooklyn, South Crown Heights and Lefferts Gardens (CD9),309,Sulfur Dioxide (SO2),0.2,0.2,0.2,,,
Winter 2008-09,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Sulfur Dioxide (SO2),2.9,3.9,3.4,,,
Winter 2009-10,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Sulfur Dioxide (SO2),2.2,2.9,2.5,,,
Winter 2010-11,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Sulfur Dioxide (SO2),2.5,3.4,2.9,,,
Winter 2011-12,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Sulfur Dioxide (SO2),1.2,1.6,1.4,,,
Winter 2012-13,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Sulfur Dioxide (SO2),0.7,1,0.8,,,
Winter 2013-14,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Sulfur Dioxide (SO2),0.9,1.3,1.1,,,
Winter 2014-15,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Sulfur Dioxide (SO2),0.4,0.5,0.4,,,
Winter 2015-16,Neighborhood (Community District),Queens, South Ozone Park and Howard Beach (CD10),410,Sulfur Dioxide (SO2),0.2,0.3,0.2,,,
Winter 2008-09,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Sulfur Dioxide (SO2),2.4,2.8,2.6,,,
Winter 2009-10,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Sulfur Dioxide (SO2),1.3,1.6,1.4,,,
Winter 2010-11,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Sulfur Dioxide (SO2),2,2.3,2.1,,,
Winter 2011-12,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Sulfur Dioxide (SO2),1,1.1,1,,,
Winter 2012-13,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Sulfur Dioxide (SO2),0.5,0.5,0.5,,,
Winter 2013-14,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Sulfur Dioxide (SO2),0.9,1,1,,,
Winter 2014-15,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Sulfur Dioxide (SO2),0.3,0.4,0.3,,,
Winter 2015-16,Neighborhood (Community District),Staten Island, St. George and Stapleton (CD1),501,Sulfur Dioxide (SO2),0.1,0.1,0.1,,,
Winter 2008-09,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Sulfur Dioxide (SO2),7.4,11.6,9.2,,,
Winter 2009-10,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Sulfur Dioxide (SO2),5,7.9,6.3,,,
Winter 2010-11,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Sulfur Dioxide (SO2),6.3,9.8,7.9,,,
Winter 2011-12,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Sulfur Dioxide (SO2),3.6,5.8,4.6,,,
Winter 2012-13,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Sulfur Dioxide (SO2),2.2,3.5,2.8,,,
Winter 2013-14,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Sulfur Dioxide (SO2),2.4,3.7,3,,,
Winter 2014-15,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Sulfur Dioxide (SO2),1,1.5,1.2,,,
Winter 2015-16,Neighborhood (Community District),Manhattan, Stuyvesant Town and Turtle Bay (CD6),106,Sulfur Dioxide (SO2),0.3,0.5,0.4,,,
Winter 2008-09,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Sulfur Dioxide (SO2),3.3,4.5,3.8,,,
Winter 2009-10,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Sulfur Dioxide (SO2),2,2.8,2.3,,,
Winter 2010-11,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Sulfur Dioxide (SO2),2.6,3.6,3.1,,,
Winter 2011-12,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Sulfur Dioxide (SO2),1.3,1.8,1.5,,,
Winter 2012-13,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Sulfur Dioxide (SO2),0.7,0.9,0.8,,,
Winter 2013-14,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Sulfur Dioxide (SO2),0.9,1.2,1,,,
Winter 2014-15,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Sulfur Dioxide (SO2),0.4,0.5,0.4,,,
Winter 2015-16,Neighborhood (Community District),Brooklyn, Sunset Park (CD7),307,Sulfur Dioxide (SO2),0.2,0.2,0.2,,,
Winter 2008-09,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Sulfur Dioxide (SO2),3.9,5,4.4,,,
Winter 2009-10,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Sulfur Dioxide (SO2),2.5,3.1,2.8,,,
Winter 2010-11,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Sulfur Dioxide (SO2),3.1,4,3.6,,,
Winter 2011-12,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Sulfur Dioxide (SO2),1.8,2.5,2.1,,,
Winter 2012-13,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Sulfur Dioxide (SO2),1,1.4,1.2,,,
Winter 2013-14,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Sulfur Dioxide (SO2),1.5,1.8,1.6,,,
Winter 2014-15,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Sulfur Dioxide (SO2),0.8,1.1,0.9,,,
Winter 2015-16,Neighborhood (Community District),Bronx, Throgs Neck and Co-op City (CD10),210,Sulfur Dioxide (SO2),0.2,0.3,0.3,,,
Winter 2008-09,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Sulfur Dioxide (SO2),1.6,2,1.8,,,
Winter 2009-10,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Sulfur Dioxide (SO2),0.8,1.1,1,,,
Winter 2010-11,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Sulfur Dioxide (SO2),1.3,1.7,1.5,,,
Winter 2011-12,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Sulfur Dioxide (SO2),0.5,0.7,0.6,,,
Winter 2012-13,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Sulfur Dioxide (SO2),0.4,0.4,0.4,,,
Winter 2013-14,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Sulfur Dioxide (SO2),0.6,0.8,0.7,,,
Winter 2014-15,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Sulfur Dioxide (SO2),0.2,0.3,0.2,,,
Winter 2015-16,Neighborhood (Community District),Staten Island, Tottenville and Great Kills (CD3),503,Sulfur Dioxide (SO2),0.1,0.1,0.1,,,
Winter 2008-09,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Sulfur Dioxide (SO2),7.3,15.9,12.1,,,
Winter 2009-10,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Sulfur Dioxide (SO2),5.2,11.1,8.5,,,
Winter 2010-11,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Sulfur Dioxide (SO2),6.4,13.8,10.4,,,
Winter 2011-12,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Sulfur Dioxide (SO2),3.7,8.3,6.3,,,
Winter 2012-13,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Sulfur Dioxide (SO2),2.5,5.6,4.1,,,
Winter 2013-14,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Sulfur Dioxide (SO2),2.5,5.1,3.8,,,
Winter 2014-15,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Sulfur Dioxide (SO2),1,1.9,1.5,,,
Winter 2015-16,Neighborhood (Community District),Manhattan, Upper East Side (CD8),108,Sulfur Dioxide (SO2),0.3,0.6,0.5,,,
Winter 2008-09,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Sulfur Dioxide (SO2),9.1,12.7,11,,,
Winter 2009-10,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Sulfur Dioxide (SO2),6.2,8.8,7.6,,,
Winter 2010-11,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Sulfur Dioxide (SO2),7.7,10.9,9.4,,,
Winter 2011-12,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Sulfur Dioxide (SO2),4.9,6.9,6,,,
Winter 2012-13,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Sulfur Dioxide (SO2),3,4.7,4,,,
Winter 2013-14,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Sulfur Dioxide (SO2),2.9,4.2,3.5,,,
Winter 2014-15,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Sulfur Dioxide (SO2),1.2,1.6,1.4,,,
Winter 2015-16,Neighborhood (Community District),Manhattan, Upper West Side (CD7),107,Sulfur Dioxide (SO2),0.4,0.5,0.4,,,
Winter 2008-09,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Sulfur Dioxide (SO2),8.6,14.1,11.4,,,
Winter 2009-10,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Sulfur Dioxide (SO2),5.5,9.2,7.5,,,
Winter 2010-11,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Sulfur Dioxide (SO2),7.1,11.7,9.5,,,
Winter 2011-12,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Sulfur Dioxide (SO2),4.8,7.8,6.3,,,
Winter 2012-13,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Sulfur Dioxide (SO2),3.2,5.2,4.3,,,
Winter 2013-14,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Sulfur Dioxide (SO2),2.5,4.1,3.4,,,
Winter 2014-15,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Sulfur Dioxide (SO2),1.2,1.8,1.6,,,
Winter 2015-16,Neighborhood (Community District),Manhattan, Washington Heights and Inwood (CD12),112,Sulfur Dioxide (SO2),0.4,0.6,0.5,,,
Winter 2008-09,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Sulfur Dioxide (SO2),4.8,6.7,5.8,,,
Winter 2009-10,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Sulfur Dioxide (SO2),3,4.2,3.6,,,
Winter 2010-11,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Sulfur Dioxide (SO2),3.7,5.3,4.5,,,
Winter 2011-12,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Sulfur Dioxide (SO2),2.5,3.6,3,,,
Winter 2012-13,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Sulfur Dioxide (SO2),1.3,2.1,1.7,,,
Winter 2013-14,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Sulfur Dioxide (SO2),1.4,2,1.7,,,
Winter 2014-15,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Sulfur Dioxide (SO2),1,1.3,1.2,,,
Winter 2015-16,Neighborhood (Community District),Bronx, Williamsbridge and Baychester (CD12),212,Sulfur Dioxide (SO2),0.3,0.4,0.3,,,
Winter 2008-09,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Sulfur Dioxide (SO2),3.8,6.3,4.8,,,
Winter 2009-10,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Sulfur Dioxide (SO2),2.7,4.5,3.4,,,
Winter 2010-11,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Sulfur Dioxide (SO2),3.3,5.6,4.3,,,
Winter 2011-12,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Sulfur Dioxide (SO2),1.7,2.9,2.3,,,
Winter 2012-13,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Sulfur Dioxide (SO2),1.1,1.9,1.5,,,
Winter 2013-14,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Sulfur Dioxide (SO2),1.4,2.2,1.7,,,
Winter 2014-15,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Sulfur Dioxide (SO2),0.6,0.9,0.7,,,
Winter 2015-16,Neighborhood (Community District),Queens, Woodside and Sunnyside (CD2),402,Sulfur Dioxide (SO2),0.2,0.3,0.2,,,